participant,condition,engine,trial_index,audio_identifier,speaker,voice_type,mos_rating,rt_ms
P55,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,2,6995.6
P55,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,2,5823.7
P55,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,2,7355.7
P55,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,3,7226.2
P55,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,3,6067.4
P55,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1,8746.1
P55,B,new,16,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,3,13307.0
P55,B,new,17,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,3,11461.8
P55,B,new,18,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,5,5949.5
P55,B,new,19,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,5,13921.0
P55,B,new,20,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,3,6147.0
P55,B,new,21,03 segundos brrs-23-syntacc-295Ksteps F-n-20db,brrs-23,synthetic,4,7079.4
P55,B,new,22,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,3,10216.0
P55,B,new,23,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,2,11345.7
P55,B,new,24,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,3,5730.5
P55,B,new,25,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,2,6202.6
P55,B,new,26,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1,7823.7
P55,B,new,27,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,2,8778.8
P55,B,new,28,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,2,8663.5
P55,B,new,29,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,5,8168.6
P55,B,new,30,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,5,6939.6
P55,B,new,31,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,5,16200.4
P55,B,new,32,05 segundos brpr-22-syntacc-295Ksteps F-n-20db,brpr-22,synthetic,3,16557.5
P55,B,new,33,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,2,12312.2
P55,B,new,34,06 segundos bral-24-gt M-n-20db,bral-24,natural,4,15706.8
P55,B,new,35,06 segundos brmg-26-gt M-n-20db,brmg-26,natural,4,8623.4
P55,B,new,36,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,5,10307.3
P55,B,new,37,06 segundos brpr-19-gt F-n-20db,brpr-19,natural,5,11794.4
P55,B,new,38,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,5,10039.5
P55,B,new,39,07 segundos brce-22-gt M-n-20db,brce-22,natural,5,8778.2
P55,B,new,40,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,5,9435.8
P55,B,new,41,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,5,11692.9
P55,B,new,42,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,5,16282.5
P55,B,new,43,08 segundos brce-20-gt M-n-20db,brce-20,natural,5,10914.4
P55,B,new,44,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,5,13950.9
P55,B,new,45,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,4,24135.5
P55,B,new,46,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,5,14659.0
P55,B,new,47,09 segundos brba-22-gt M-n-20db,brba-22,natural,4,13303.0
P55,B,new,48,09 segundos brmg-29-gt M-n-20db,brmg-29,natural,4,11586.2
P55,B,new,49,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,5,11374.3
P55,B,new,50,10 segundos brce-29-gt M-n-20db,brce-29,natural,5,12324.1
P55,B,new,51,10 segundos brgo-28-gt M-n-20db,brgo-28,natural,4,33952.0
P55,B,new,52,10 segundos brpe-22-gt M-n-20db,brpe-22,natural,5,12149.2
P55,B,new,53,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,5,11868.2
P55,B,new,54,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,5,13227.4
P55,B,new,55,11 segundos brpr-25-gt F-n-20db,brpr-25,natural,5,24063.4
P55,B,new,56,12 segundos brpb-28-gt M-n-20db,brpb-28,natural,5,14312.9
P55,B,new,57,12 segundos brpr-21-gt F-n-20db,brpr-21,natural,5,16783.1
P55,B,new,58,13 segundos brpb-20-gt M-n-20db,brpb-20,natural,5,18735.4
P55,B,new,59,14 segundos brrs-24-gt M-n-20db,brrs-24,natural,5,15947.6
P55,B,new,60,17 segundos brrs-21-gt F-n-20db,brrs-21,natural,5,19788.5
P56,A,new,61,04 segundos brmg-26-syntacc-295Ksteps M-n-20db,brmg-26,synthetic,4,6480.0
P56,A,new,62,04 segundos brpr-14-syntacc-295Ksteps F-n-20db,brpr-14,synthetic,4,7911.0
P56,A,new,63,04 segundos brpr-15-syntacc-295Ksteps F-n-20db,brpr-15,synthetic,3,6396.0
P56,A,new,64,04 segundos brpr-19-syntacc-295Ksteps F-n-20db,brpr-19,synthetic,2,7591.0
P56,A,new,65,04 segundos brpr-20-syntacc-295Ksteps F-n-20db,brpr-20,synthetic,4,6704.0
P56,A,new,66,04 segundos brpr-27-syntacc-295Ksteps F-n-20db,brpr-27,synthetic,4,6792.0
P56,A,new,67,04 segundos brrs-10-gt F-n-20db,brrs-10,natural,5,5805.0
P56,A,new,68,04 segundos brrs-14-gt F-n-20db,brrs-14,natural,5,6252.0
P56,A,new,69,04 segundos brrs-16-gt F-n-20db,brrs-16,natural,5,7312.0
P56,A,new,70,04 segundos brrs-18-gt F-n-20db,brrs-18,natural,5,8203.0
P56,A,new,71,04 segundos brsp-10-gt M-n-20db,brsp-10,natural,5,6839.0
P56,A,new,72,04 segundos brsp-11-gt M-n-20db,brsp-11,natural,5,6720.0
P56,A,new,73,04 segundos brsp-13-gt F-n-20db,brsp-13,natural,5,5847.0
P56,A,new,74,04 segundos brsp-25-syntacc-295Ksteps M-n-20db,brsp-25,synthetic,2,6263.0
P56,A,new,75,05 segundos bral-20-gt M-n-20db,bral-20,natural,5,6748.0
P56,A,new,76,05 segundos bral-22-gt M-n-20db,bral-22,natural,5,11370.0
P56,A,new,77,05 segundos bral-23-gt M-n-20db,bral-23,natural,5,9930.0
P56,A,new,78,05 segundos bral-24-syntacc-295Ksteps M-n-20db,bral-24,synthetic,5,18405.0
P56,A,new,79,05 segundos brba-21-gt M-n-20db,brba-21,natural,5,6996.0
P56,A,new,80,05 segundos brce-22-syntacc-295Ksteps M-n-20db,brce-22,synthetic,1,9892.0
P56,A,new,81,05 segundos brce-26-gt M-n-20db,brce-26,natural,5,7014.0
P56,A,new,82,05 segundos brmg-22-syntacc-295Ksteps F-n-20db,brmg-22,synthetic,3,6569.0
P56,A,new,83,05 segundos brmg-29-syntacc-295Ksteps M-n-20db,brmg-29,synthetic,2,8827.0
P56,A,new,84,05 segundos brpb-22-gt M-n-20db,brpb-22,natural,5,6464.0
P56,A,new,85,05 segundos brpe-22-syntacc-295Ksteps M-n-20db,brpe-22,synthetic,3,9973.0
P56,A,new,86,05 segundos brpe-26-gt M-n-20db,brpe-26,natural,5,9542.0
P56,A,new,87,05 segundos brpe-29-gt M-n-20db,brpe-29,natural,5,6811.0
P56,A,new,88,05 segundos brpr-10-syntacc-295Ksteps F-n-20db,brpr-10,synthetic,2,8115.0
P56,A,new,89,05 segundos brpr-13-syntacc-295Ksteps F-n-20db,brpr-13,synthetic,3,7798.0
P56,A,new,90,05 segundos brpr-18-gt F-n-20db,brpr-18,natural,5,8167.0
P56,A,new,91,05 segundos brpr-28-syntacc-295Ksteps F-n-20db,brpr-28,synthetic,4,9963.0
P56,A,new,92,05 segundos brrj-26-syntacc-295Ksteps M-n-20db,brrj-26,synthetic,4,6866.0
P56,A,new,93,05 segundos brrs-25-gt M-n-20db,brrs-25,natural,5,7390.0
P56,A,new,94,05 segundos brrs-28-gt M-n-20db,brrs-28,natural,5,8145.0
P56,A,new,95,05 segundos brrs-29-syntacc-295Ksteps F-n-20db,brrs-29,synthetic,3,12356.0
P56,A,new,96,05 segundos brsp-22-gt M-n-20db,brsp-22,natural,4,8967.0
P56,A,new,97,05 segundos brsp-24-gt M-n-20db,brsp-24,natural,5,7199.0
P56,A,new,98,05 segundos brsp-28-gt F-n-20db,brsp-28,natural,5,7317.0
P56,A,new,99,06 segundos bral-26-gt M-n-20db,bral-26,natural,4,8838.0
P56,A,new,100,06 segundos brba-22-syntacc-295Ksteps M-n-20db,brba-22,synthetic,3,11228.0
P56,A,new,101,06 segundos brba-24-gt M-n-20db,brba-24,natural,5,8989.0
P56,A,new,102,06 segundos brce-20-syntacc-295Ksteps M-n-20db,brce-20,synthetic,1,10343.0
P56,A,new,103,06 segundos brpe-28-gt M-n-20db,brpe-28,natural,4,8529.0
P56,A,new,104,06 segundos brpr-24-syntacc-295Ksteps F-n-20db,brpr-24,synthetic,3,11094.0
P56,A,new,105,06 segundos brrs-20-gt F-n-20db,brrs-20,natural,4,9136.0
P56,A,new,106,07 segundos brba-23-gt F-n-20db,brba-23,natural,5,9971.0
P56,A,new,107,07 segundos brce-29-syntacc-295Ksteps M-n-20db,brce-29,synthetic,1,23947.0
P56,A,new,108,07 segundos brgo-28-syntacc-295Ksteps M-n-20db,brgo-28,synthetic,3,9620.0
P56,A,new,109,07 segundos brpe-20-syntacc-295Ksteps M-n-20db,brpe-20,synthetic,3,9321.0
P56,A,new,110,07 segundos brpr-21-syntacc-295Ksteps F-n-20db,brpr-21,synthetic,2,10391.0
P56,A,new,111,07 segundos brpr-29-syntacc-295Ksteps F-n-20db,brpr-29,synthetic,3,8825.0
P56,A,new,112,07 segundos brrs-23-gt F-n-20db,brrs-23,natural,5,8771.0
P56,A,new,113,08 segundos brpr-22-gt F-n-20db,brpr-22,natural,5,9603.0
P56,A,new,114,08 segundos brpr-25-syntacc-295Ksteps F-n-20db,brpr-25,synthetic,2,10426.0
P56,A,new,115,08 segundos brrs-21-syntacc-295Ksteps F-n-20db,brrs-21,synthetic,3,21102.0
P56,A,new,116,08 segundos brsp-27-syntacc-295Ksteps M-n-20db,brsp-27,synthetic,3,10457.0
P56,A,new,117,08 segundos brsp-29-gt M-n-20db,brsp-29,natural,5,10105.0
P56,A,new,118,09 segundos brpb-20-syntacc-295Ksteps M-n-20db,brpb-20,synthetic,1,11940.0
P56,A,new,119,09 segundos brrs-26-gt F-n-20db,brrs-26,natural,5,11524.0
P56,A,new,120,10 segundos brpb-28-syntacc-295Ksteps M-n-20db,brpb-28,synthetic,4,12462.0
P57,A,new,61,04 segundos brmg-26-syntacc-295Ksteps M-n-20db,brmg-26,synthetic,2,19701.8
P57,A,new,62,04 segundos brpr-14-syntacc-295Ksteps F-n-20db,brpr-14,synthetic,5,10396.2
P57,A,new,63,04 segundos brpr-15-syntacc-295Ksteps F-n-20db,brpr-15,synthetic,5,11277.5
P57,A,new,64,04 segundos brpr-19-syntacc-295Ksteps F-n-20db,brpr-19,synthetic,3,35872.8
P57,A,new,65,04 segundos brpr-20-syntacc-295Ksteps F-n-20db,brpr-20,synthetic,5,11618.0
P57,A,new,66,04 segundos brpr-27-syntacc-295Ksteps F-n-20db,brpr-27,synthetic,4,16680.3
P57,A,new,67,04 segundos brrs-10-gt F-n-20db,brrs-10,natural,5,10692.8
P57,A,new,68,04 segundos brrs-14-gt F-n-20db,brrs-14,natural,5,9376.2
P57,A,new,69,04 segundos brrs-16-gt F-n-20db,brrs-16,natural,5,6323.8
P57,A,new,70,04 segundos brrs-18-gt F-n-20db,brrs-18,natural,5,9626.5
P57,A,new,71,04 segundos brsp-10-gt M-n-20db,brsp-10,natural,5,9466.2
P57,A,new,72,04 segundos brsp-11-gt M-n-20db,brsp-11,natural,5,10686.8
P57,A,new,73,04 segundos brsp-13-gt F-n-20db,brsp-13,natural,5,5182.7
P57,A,new,74,04 segundos brsp-25-syntacc-295Ksteps M-n-20db,brsp-25,synthetic,2,9799.2
P57,A,new,75,05 segundos bral-20-gt M-n-20db,bral-20,natural,5,26259.6
P57,A,new,76,05 segundos bral-22-gt M-n-20db,bral-22,natural,3,18947.7
P57,A,new,77,05 segundos bral-23-gt M-n-20db,bral-23,natural,4,30012.1
P57,A,new,78,05 segundos bral-24-syntacc-295Ksteps M-n-20db,bral-24,synthetic,1,24232.7
P57,A,new,79,05 segundos brba-21-gt M-n-20db,brba-21,natural,5,24641.0
P57,A,new,80,05 segundos brce-22-syntacc-295Ksteps M-n-20db,brce-22,synthetic,1,17200.2
P57,A,new,81,05 segundos brce-26-gt M-n-20db,brce-26,natural,5,12315.5
P57,A,new,82,05 segundos brmg-22-syntacc-295Ksteps F-n-20db,brmg-22,synthetic,3,23779.7
P57,A,new,83,05 segundos brmg-29-syntacc-295Ksteps M-n-20db,brmg-29,synthetic,3,12915.9
P57,A,new,84,05 segundos brpb-22-gt M-n-20db,brpb-22,natural,5,8649.6
P57,A,new,85,05 segundos brpe-22-syntacc-295Ksteps M-n-20db,brpe-22,synthetic,3,13248.6
P57,A,new,86,05 segundos brpe-26-gt M-n-20db,brpe-26,natural,5,16867.9
P57,A,new,87,05 segundos brpe-29-gt M-n-20db,brpe-29,natural,4,17417.6
P57,A,new,88,05 segundos brpr-10-syntacc-295Ksteps F-n-20db,brpr-10,synthetic,5,11995.8
P57,A,new,89,05 segundos brpr-13-syntacc-295Ksteps F-n-20db,brpr-13,synthetic,3,18230.4
P57,A,new,90,05 segundos brpr-18-gt F-n-20db,brpr-18,natural,5,6953.9
P57,A,new,91,05 segundos brpr-28-syntacc-295Ksteps F-n-20db,brpr-28,synthetic,4,18039.0
P57,A,new,92,05 segundos brrj-26-syntacc-295Ksteps M-n-20db,brrj-26,synthetic,1,17377.3
P57,A,new,93,05 segundos brrs-25-gt M-n-20db,brrs-25,natural,5,7673.8
P57,A,new,94,05 segundos brrs-28-gt M-n-20db,brrs-28,natural,5,14215.2
P57,A,new,95,05 segundos brrs-29-syntacc-295Ksteps F-n-20db,brrs-29,synthetic,2,12939.8
P57,A,new,96,05 segundos brsp-22-gt M-n-20db,brsp-22,natural,5,6473.2
P57,A,new,97,05 segundos brsp-24-gt M-n-20db,brsp-24,natural,5,6323.9
P57,A,new,98,05 segundos brsp-28-gt F-n-20db,brsp-28,natural,5,13017.9
P57,A,new,99,06 segundos bral-26-gt M-n-20db,bral-26,natural,1,29400.0
P57,A,new,100,06 segundos brba-22-syntacc-295Ksteps M-n-20db,brba-22,synthetic,2,15425.9
P57,A,new,101,06 segundos brba-24-gt M-n-20db,brba-24,natural,5,14348.1
P57,A,new,102,06 segundos brce-20-syntacc-295Ksteps M-n-20db,brce-20,synthetic,1,7783.2
P57,A,new,103,06 segundos brpe-28-gt M-n-20db,brpe-28,natural,5,14735.8
P57,A,new,104,06 segundos brpr-24-syntacc-295Ksteps F-n-20db,brpr-24,synthetic,4,16295.9
P57,A,new,105,06 segundos brrs-20-gt F-n-20db,brrs-20,natural,5,16138.2
P57,A,new,106,07 segundos brba-23-gt F-n-20db,brba-23,natural,5,9393.8
P57,A,new,107,07 segundos brce-29-syntacc-295Ksteps M-n-20db,brce-29,synthetic,1,9174.0
P57,A,new,108,07 segundos brgo-28-syntacc-295Ksteps M-n-20db,brgo-28,synthetic,1,16855.4
P57,A,new,109,07 segundos brpe-20-syntacc-295Ksteps M-n-20db,brpe-20,synthetic,5,16433.0
P57,A,new,110,07 segundos brpr-21-syntacc-295Ksteps F-n-20db,brpr-21,synthetic,4,25727.2
P57,A,new,111,07 segundos brpr-29-syntacc-295Ksteps F-n-20db,brpr-29,synthetic,4,17339.9
P57,A,new,112,07 segundos brrs-23-gt F-n-20db,brrs-23,natural,5,11083.2
P57,A,new,113,08 segundos brpr-22-gt F-n-20db,brpr-22,natural,5,9174.1
P57,A,new,114,08 segundos brpr-25-syntacc-295Ksteps F-n-20db,brpr-25,synthetic,4,18677.7
P57,A,new,115,08 segundos brrs-21-syntacc-295Ksteps F-n-20db,brrs-21,synthetic,4,40247.8
P57,A,new,116,08 segundos brsp-27-syntacc-295Ksteps M-n-20db,brsp-27,synthetic,3,28099.5
P57,A,new,117,08 segundos brsp-29-gt M-n-20db,brsp-29,natural,5,17265.3
P57,A,new,118,09 segundos brpb-20-syntacc-295Ksteps M-n-20db,brpb-20,synthetic,3,32794.0
P57,A,new,119,09 segundos brrs-26-gt F-n-20db,brrs-26,natural,5,14299.7
P57,A,new,120,10 segundos brpb-28-syntacc-295Ksteps M-n-20db,brpb-28,synthetic,5,22236.1
P58,B,new,1,02 segundos brce-26-syntacc-295Ksteps M-n-20db,brce-26,synthetic,3,5683.1
P58,B,new,2,02 segundos brrs-10-syntacc-295Ksteps F-n-20db,brrs-10,synthetic,3,3916.4
P58,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,2,4754.6
P58,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,3,6126.8
P58,B,new,5,02 segundos brsp-22-syntacc-295Ksteps M-n-20db,brsp-22,synthetic,2,4997.9
P58,B,new,6,02 segundos brsp-24-syntacc-295Ksteps M-n-20db,brsp-24,synthetic,2,4518.9
P58,B,new,7,03 segundos bral-20-syntacc-295Ksteps M-n-20db,bral-20,synthetic,3,5359.1
P58,B,new,8,03 segundos bral-23-syntacc-295Ksteps M-n-20db,bral-23,synthetic,2,6185.4
P58,B,new,9,03 segundos bral-26-syntacc-295Ksteps M-n-20db,bral-26,synthetic,3,5102.4
P58,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,1,6080.9
P58,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,3,7132.3
P58,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,4,6095.6
P58,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,3,5652.3
P58,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,2,5859.7
P58,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1,4710.3
P58,B,new,16,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,2,6159.3
P58,B,new,17,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,2,13369.9
P58,B,new,18,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,2,4511.1
P58,B,new,19,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,3,5143.2
P58,B,new,20,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,3,4962.8
P58,B,new,21,03 segundos brrs-23-syntacc-295Ksteps F-n-20db,brrs-23,synthetic,2,5417.6
P58,B,new,22,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,3,5615.9
P58,B,new,23,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,3,4534.1
P58,B,new,24,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,2,5955.4
P58,B,new,25,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,2,5417.0
P58,B,new,26,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1,6199.3
P58,B,new,27,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,1,7812.7
P58,B,new,28,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,2,6262.0
P58,B,new,29,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,4,11218.1
P58,B,new,30,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,5,7640.7
P58,B,new,31,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,5,7404.3
P58,B,new,32,05 segundos brpr-22-syntacc-295Ksteps F-n-20db,brpr-22,synthetic,2,6993.2
P58,B,new,33,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,2,7324.2
P58,B,new,34,06 segundos bral-24-gt M-n-20db,bral-24,natural,4,8795.9
P58,B,new,35,06 segundos brmg-26-gt M-n-20db,brmg-26,natural,5,8431.9
P58,B,new,36,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,4,8441.8
P58,B,new,37,06 segundos brpr-19-gt F-n-20db,brpr-19,natural,5,8334.1
P58,B,new,38,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,4,8768.7
P58,B,new,39,07 segundos brce-22-gt M-n-20db,brce-22,natural,5,8571.3
P58,B,new,40,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,5,8700.3
P58,B,new,41,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,5,8598.4
P58,B,new,42,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,5,8623.0
P58,B,new,43,08 segundos brce-20-gt M-n-20db,brce-20,natural,5,10537.2
P58,B,new,44,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,5,11034.5
P58,B,new,45,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,4,10585.0
P58,B,new,46,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,5,11263.6
P58,B,new,47,09 segundos brba-22-gt M-n-20db,brba-22,natural,5,11073.0
P58,B,new,48,09 segundos brmg-29-gt M-n-20db,brmg-29,natural,4,11050.5
P58,B,new,49,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,5,11777.7
P58,B,new,50,10 segundos brce-29-gt M-n-20db,brce-29,natural,4,11829.9
P58,B,new,51,10 segundos brgo-28-gt M-n-20db,brgo-28,natural,5,11929.3
P58,B,new,52,10 segundos brpe-22-gt M-n-20db,brpe-22,natural,5,12138.0
P58,B,new,53,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,5,12662.3
P58,B,new,54,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,5,12554.6
P58,B,new,55,11 segundos brpr-25-gt F-n-20db,brpr-25,natural,5,14019.8
P58,B,new,56,12 segundos brpb-28-gt M-n-20db,brpb-28,natural,5,14601.1
P58,B,new,57,12 segundos brpr-21-gt F-n-20db,brpr-21,natural,5,13783.5
P58,B,new,58,13 segundos brpb-20-gt M-n-20db,brpb-20,natural,5,16520.4
P58,B,new,59,14 segundos brrs-24-gt M-n-20db,brrs-24,natural,5,15923.0
P58,B,new,60,17 segundos brrs-21-gt F-n-20db,brrs-21,natural,4,18824.1
P59,B,new,1,02 segundos brce-26-syntacc-295Ksteps M-n-20db,brce-26,synthetic,5,8003.4
P59,B,new,2,02 segundos brrs-10-syntacc-295Ksteps F-n-20db,brrs-10,synthetic,4,10052.0
P59,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,2,4304.0
P59,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,2,6467.7
P59,B,new,5,02 segundos brsp-22-syntacc-295Ksteps M-n-20db,brsp-22,synthetic,3,5988.2
P59,B,new,6,02 segundos brsp-24-syntacc-295Ksteps M-n-20db,brsp-24,synthetic,2,69423.4
P59,B,new,7,03 segundos bral-20-syntacc-295Ksteps M-n-20db,bral-20,synthetic,4,9820.4
P59,B,new,8,03 segundos bral-23-syntacc-295Ksteps M-n-20db,bral-23,synthetic,1,4731.6
P59,B,new,9,03 segundos bral-26-syntacc-295Ksteps M-n-20db,bral-26,synthetic,2,7423.4
P59,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,1,6560.5
P59,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,4,5129.4
P59,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,4,5770.7
P59,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,3,13897.1
P59,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,1,5728.1
P59,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1,4072.0
P59,B,new,16,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,3,7983.2
P59,B,new,17,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,2,4907.5
P59,B,new,18,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,4,8051.5
P59,B,new,19,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,3,9225.6
P59,B,new,20,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,3,5072.3
P59,B,new,21,03 segundos brrs-23-syntacc-295Ksteps F-n-20db,brrs-23,synthetic,4,5139.8
P59,B,new,22,03 segundos brrs-25-syntacc-295Ksteps M-n-20db,brrs-25,synthetic,1,7523.1
P59,B,new,23,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,2,7221.9
P59,B,new,24,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,2,9771.6
P59,B,new,25,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,4,7389.2
P59,B,new,26,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1,10121.0
P59,B,new,27,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,1,8600.3
P59,B,new,28,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,1,6296.2
P59,B,new,29,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,5,6045.9
P59,B,new,30,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,5,66633.2
P59,B,new,31,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,5,7391.0
P59,B,new,32,05 segundos brpr-22-syntacc-295Ksteps F-n-20db,brpr-22,synthetic,3,10340.7
P59,B,new,33,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,2,8500.0
P59,B,new,34,06 segundos bral-24-gt M-n-20db,bral-24,natural,5,7488.7
P59,B,new,35,06 segundos brmg-26-gt M-n-20db,brmg-26,natural,5,41325.7
P59,B,new,36,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,5,7001.9
P59,B,new,37,06 segundos brpr-19-gt F-n-20db,brpr-19,natural,5,7325.5
P59,B,new,38,06 segundos brsp-25-gt M-n-20db,brsp-25,natural,5,7557.3
P59,B,new,39,07 segundos brce-22-gt M-n-20db,brce-22,natural,5,8760.1
P59,B,new,40,07 segundos brmg-22-gt F-n-20db,brmg-22,natural,5,8723.8
P59,B,new,41,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,5,8749.5
P59,B,new,42,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,5,29291.1
P59,B,new,43,08 segundos brce-20-gt M-n-20db,brce-20,natural,5,9741.9
P59,B,new,44,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,5,10127.1
P59,B,new,45,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,5,9453.5
P59,B,new,46,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,5,9524.9
P59,B,new,47,09 segundos brba-22-gt M-n-20db,brba-22,natural,5,10297.1
