participant,condition,engine,trial_index,audio_identifier,speaker,voice_type,window_width,window_height,person_side,robot_side,gaze_sample_count,gaze_duration_ms,person_dwell_ms,robot_dwell_ms,off_dwell_ms,total_observed_gaze_time_ms,person_gaze_pct,eyetracking_mos,gaze_sample_rate_hz,gaze_sample_rate_hz_strict,valid_dwell_pct,person_box_left,person_box_top,person_box_right,person_box_bottom,robot_box_left,robot_box_top,robot_box_right,robot_box_bottom
P02,B,new,24,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,1555.0,773.0,left,right,161,3382.399999999907,0.0,3382.399999999907,0.0,3382.399999999907,0.0,1,47.59933774834568,47.303689687796954,100.0,59.328125,182.5,464.328125,587.5,1090.65625,182.5,1495.65625,587.5
P02,B,new,49,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,1555.0,773.0,right,left,447,8751.700000000186,8038.899999999907,712.8000000002794,0.0,8751.700000000186,91.85529668521242,5,51.07579098917816,50.96152747466098,100.0,1090.65625,183.0,1495.65625,587.0,59.328125,182.5,464.328125,587.5
P02,B,new,18,03 segundos brrs-14-syntacc-295Ksteps F-n-20db,brrs-14,synthetic,1555.0,773.0,left,right,157,3823.899999999907,2086.0,1737.8999999999069,0.0,3823.899999999907,54.55163576453492,3,41.05755903658669,40.796045921703964,100.0,59.328125,183.0,464.328125,587.0,1090.65625,182.5,1495.65625,587.5
P02,B,new,53,10 segundos brce-29-gt M-n-20db,brce-29,natural,1555.0,773.0,right,left,434,10053.600000000093,5155.299999999814,4898.300000000279,0.0,10053.600000000093,51.27814912071065,3,43.16861621707607,43.069149359433034,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,45,08 segundos brce-20-gt M-n-20db,brce-20,natural,1555.0,773.0,left,right,376,8961.80000000028,7318.400000000838,1643.3999999994412,0.0,8961.80000000028,81.66216608271341,5,41.95585708228127,41.844272355998605,100.0,59.328125,182.5,464.328125,587.5,1090.65625,182.5,1495.65625,587.5
P02,B,new,9,03 segundos bral-26-syntacc-295Ksteps M-n-20db,bral-26,synthetic,1555.0,773.0,right,left,144,3403.0,2315.200000000652,1087.799999999348,0.0,3403.0,68.03408756981052,4,42.315603878930354,42.021745518660005,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,2,02 segundos brrs-10-syntacc-295Ksteps F-n-20db,brrs-10,synthetic,1555.0,773.0,right,left,97,2298.100000000093,1995.7000000001863,302.39999999990687,0.0,2298.100000000093,86.84130368565796,5,42.20878116704933,41.773639093162224,100.0,1090.65625,183.0,1495.65625,587.0,59.328125,182.5,464.328125,587.5
P02,B,new,41,07 segundos brce-22-gt M-n-20db,brce-22,natural,1555.0,773.0,left,right,302,6996.899999999907,5460.899999999907,1536.0,0.0,6996.899999999907,78.0474210007286,4,43.161971730338294,43.01905129414512,100.0,59.328125,182.5,464.328125,587.5,1090.65625,182.5,1495.65625,587.5
P02,B,new,27,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1555.0,773.0,right,left,188,4352.300000000279,1125.4000000003725,3226.899999999907,0.0,4352.300000000279,25.85759253728604,2,43.19555177721847,42.96578820393539,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,28,04 segundos brba-23-syntacc-295Ksteps F-n-20db,brba-23,synthetic,1555.0,773.0,right,left,174,4038.8000000002794,3192.3000000002794,846.5,0.0,4038.8000000002794,79.04080419926855,4,43.08210359512429,42.83450529860058,100.0,1090.65625,183.0,1495.65625,587.0,59.328125,182.5,464.328125,587.5
P02,B,new,43,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,1555.0,773.0,left,right,304,7200.299999999814,6967.9000000003725,232.3999999994412,0.0,7200.299999999814,96.7723567073671,5,42.22046303626347,42.0815799341705,100.0,59.328125,183.0,464.328125,587.0,1090.65625,182.5,1495.65625,587.5
P02,B,new,5,02 segundos brsp-22-syntacc-295Ksteps M-n-20db,brsp-22,synthetic,1555.0,773.0,left,right,115,2652.7000000001863,1891.1000000005588,761.5999999996275,0.0,2652.7000000001863,71.28962943417748,4,43.35205639536771,42.97508199192973,100.0,59.328125,182.5,464.328125,587.5,1090.65625,182.5,1495.65625,587.5
P02,B,new,44,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,1555.0,773.0,left,right,303,7003.299999999814,6556.699999999721,446.60000000009313,0.0,7003.299999999814,93.6230062970299,5,43.26531777876259,43.12252795110991,100.0,59.328125,183.0,464.328125,587.0,1090.65625,182.5,1495.65625,587.5
P02,B,new,47,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,1555.0,773.0,right,left,362,8819.399999999907,8628.600000000093,190.79999999981374,0.0,8819.399999999907,97.83658752296283,5,41.04587613669907,40.932489738531395,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,15,03 segundos brpe-29-syntacc-295Ksteps M-n-20db,brpe-29,synthetic,1555.0,773.0,right,left,128,3097.2999999998137,1369.5000000004657,1727.799999999348,0.0,3097.2999999998137,44.21593000356918,3,41.32631646918532,41.00345462176981,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,62,14 segundos brrs-24-gt M-n-20db,brrs-24,natural,1555.0,773.0,right,left,594,14016.69999999972,13944.299999999814,72.39999999990687,0.0,14016.69999999972,99.48347328543873,5,42.37802050411379,42.30667703525165,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,57,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,1555.0,773.0,right,left,469,11150.299999999814,10015.200000000186,1135.0999999996275,0.0,11150.299999999814,89.8200048429222,5,42.061648565510154,41.971964879869404,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,50,09 segundos brba-22-gt M-n-20db,brba-22,natural,1555.0,773.0,left,right,422,9616.5,9182.500000000466,433.99999999953434,0.0,9616.5,95.48692351687689,5,43.88290958248843,43.77892164508917,100.0,59.328125,182.5,464.328125,587.5,1090.65625,182.5,1495.65625,587.5
P02,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,1555.0,773.0,right,left,157,3652.5,1247.1999999997206,2405.3000000002794,0.0,3652.5,34.14647501710392,2,42.984257357973995,42.710472279260784,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,21,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,1555.0,773.0,right,left,128,3094.3000000002794,1951.0000000004657,1143.2999999998137,0.0,3094.3000000002794,63.05141712181397,4,41.366383350026965,41.04320848010488,100.0,1090.65625,183.0,1495.65625,587.0,59.328125,182.5,464.328125,587.5
P02,B,new,46,08 segundos brpr-28-gt F-n-20db,brpr-28,natural,1555.0,773.0,left,right,383,8936.5,7820.299999999814,1116.2000000001863,0.0,8936.5,87.50965142952849,5,42.85794214737313,42.74604151513456,100.0,59.328125,183.0,464.328125,587.0,1090.65625,182.5,1495.65625,587.5
P02,B,new,52,09 segundos brpr-24-gt F-n-20db,brpr-24,natural,1555.0,773.0,left,right,426,9743.5,7678.799999999814,2064.7000000001863,0.0,9743.5,78.80946271873366,4,43.72145532919382,43.618822804946895,100.0,59.328125,183.0,464.328125,587.0,1090.65625,182.5,1495.65625,587.5
P02,B,new,26,03 segundos brsp-28-syntacc-295Ksteps F-n-20db,brsp-28,synthetic,1555.0,773.0,left,right,157,3685.899999999907,684.6999999997206,3001.2000000001863,0.0,3685.899999999907,18.57619577307409,1,42.59475297756422,42.323448818471455,100.0,59.328125,183.0,464.328125,587.0,1090.65625,182.5,1495.65625,587.5
P02,B,new,63,17 segundos brrs-21-gt F-n-20db,brrs-21,natural,1555.0,773.0,left,right,734,17084.600000000093,16141.499999999534,943.1000000005588,0.0,17084.600000000093,94.47982393500254,5,42.962668133874715,42.904135888460715,100.0,59.328125,183.0,464.328125,587.0,1090.65625,182.5,1495.65625,587.5
P02,B,new,38,06 segundos brpr-13-gt F-n-20db,brpr-13,natural,1555.0,773.0,right,left,263,6318.399999999907,5805.600000000093,512.7999999998137,0.0,6318.399999999907,91.88402127121073,5,41.624461889086454,41.46619397315837,100.0,1090.65625,183.0,1495.65625,587.0,59.328125,182.5,464.328125,587.5
P02,B,new,51,09 segundos brmg-29-gt M-n-20db,brmg-29,natural,1555.0,773.0,right,left,395,9318.700000000186,8179.699999999721,1139.0000000004657,0.0,9318.700000000186,87.77726506915725,5,42.387886722396054,42.28057561676973,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,30,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,1555.0,773.0,right,left,237,5455.100000000093,4826.5,628.6000000000931,0.0,5455.100000000093,88.47683818811603,5,43.445583032390964,43.26226833605176,100.0,1090.65625,183.0,1495.65625,587.0,59.328125,182.5,464.328125,587.5
P02,B,new,25,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,1555.0,773.0,left,right,140,3254.7000000001863,1412.9000000003725,1841.7999999998137,0.0,3254.7000000001863,43.41106707224296,3,43.01471717823209,42.70746919838758,100.0,59.328125,182.5,464.328125,587.5,1090.65625,182.5,1495.65625,587.5
P02,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,1555.0,773.0,left,right,165,3868.600000000093,770.5,3098.100000000093,0.0,3868.600000000093,19.916765755053028,1,42.651088248977935,42.39259680504473,100.0,59.328125,182.5,464.328125,587.5,1090.65625,182.5,1495.65625,587.5
P02,B,new,29,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,1555.0,773.0,right,left,193,4466.399999999907,1413.5,3052.899999999907,0.0,4466.399999999907,31.647411785778917,2,43.21153501701684,42.987641053198104,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,7,03 segundos bral-20-syntacc-295Ksteps M-n-20db,bral-20,synthetic,1555.0,773.0,right,left,143,3228.8000000002794,905.6000000005588,2323.1999999997206,0.0,3228.8000000002794,28.047571853334997,2,44.28889990088814,43.97918731416864,100.0,1090.65625,182.5,1495.65625,587.5,59.328125,182.5,464.328125,587.5
P02,B,new,56,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,1555.0,773.0,right,left,443,10159.5,8157.800000000279,2001.6999999997206,0.0,10159.5,80.29725872336512,5,43.60450809587086,43.50607805502239,100.0,1090.65625,183.0,1495.65625,587.0,59.328125,182.5,464.328125,587.5
P03,B,new,35,05 segundos brrs-26-syntacc-295Ksteps F-n-20db,brrs-26,synthetic,1359.0,754.0,left,right,110,5947.100000023842,2659.2000000476837,3287.899999976158,0.0,5947.100000023842,44.714230465891326,3,18.496410014891126,18.32826083293757,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
P03,B,new,29,04 segundos brsp-29-syntacc-295Ksteps M-n-20db,brsp-29,synthetic,1359.0,754.0,left,right,87,4478.399999976158,3126.2999999523163,1352.1000000238419,0.0,4478.399999976158,69.80841371849232,4,19.42658092186119,19.20328688827658,100.0,26.6640625,173.25,431.6640625,578.25,927.328125,173.25,1332.328125,578.25
P03,B,new,27,04 segundos bral-22-syntacc-295Ksteps M-n-20db,bral-22,synthetic,1359.0,754.0,right,left,84,4313.600000023842,0.0,4313.600000023842,0.0,4313.600000023842,0.0,1,19.473293768438364,19.241468842623622,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,11,03 segundos brba-24-syntacc-295Ksteps M-n-20db,brba-24,synthetic,1359.0,754.0,right,left,71,3668.0,1888.1000000238419,1779.8999999761581,0.0,3668.0,51.47491821220943,3,19.35659760087241,19.083969465648853,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,10,03 segundos brba-21-syntacc-295Ksteps M-n-20db,brba-21,synthetic,1359.0,754.0,right,left,64,3279.400000035763,0.0,3279.400000035763,0.0,3279.400000035763,0.0,1,19.515765078765035,19.210831249409335,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,4,02 segundos brsp-13-syntacc-295Ksteps F-n-20db,brsp-13,synthetic,1359.0,754.0,left,right,49,2544.599999964237,2133.099999964237,411.5,0.0,2544.599999964237,83.82849956748474,5,19.256464670552806,18.863475595643564,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
P03,B,new,24,03 segundos brrs-28-syntacc-295Ksteps M-n-20db,brrs-28,synthetic,1359.0,754.0,left,right,66,3369.900000035763,2851.7000000476837,518.1999999880791,0.0,3369.900000035763,84.62268910108371,5,19.585150894477454,19.288406183955072,100.0,26.6640625,173.25,431.6640625,578.25,927.328125,173.25,1332.328125,578.25
P03,B,new,51,09 segundos brmg-29-gt M-n-20db,brmg-29,natural,1359.0,754.0,right,left,172,9289.399999976158,4890.0,4399.399999976158,0.0,9289.399999976158,52.64064417521638,3,18.51572760355259,18.40807802446217,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,55,10 segundos brpe-22-gt M-n-20db,brpe-22,natural,1359.0,754.0,left,right,198,10297.699999988079,10297.699999988079,0.0,0.0,10297.699999988079,100.0,5,19.227594511418005,19.130485448229027,100.0,26.6640625,173.25,431.6640625,578.25,927.328125,173.25,1332.328125,578.25
P03,B,new,44,07 segundos brpr-27-gt F-n-20db,brpr-27,natural,1359.0,754.0,right,left,136,7003.700000047684,3840.0,3163.7000000476837,0.0,7003.700000047684,54.828162256719395,3,19.41830746592145,19.27552579337791,100.0,927.328125,173.75,1332.328125,577.75,26.6640625,173.25,431.6640625,578.25
P03,B,new,17,03 segundos brpr-18-syntacc-295Ksteps F-n-20db,brpr-18,synthetic,1359.0,754.0,left,right,66,3599.199999988079,2597.300000011921,1001.8999999761581,0.0,3599.199999988079,72.16325850245953,4,18.33740831301917,18.059568793124942,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
P03,B,new,47,08 segundos brrj-26-gt M-n-20db,brrj-26,natural,1359.0,754.0,left,right,165,8818.900000035763,8769.199999988079,49.700000047683716,0.0,8818.900000035763,99.43643765041578,5,18.70981641693759,18.596423590168268,100.0,26.6640625,173.25,431.6640625,578.25,927.328125,173.25,1332.328125,578.25
P03,B,new,33,05 segundos brpr-15-gt F-n-20db,brpr-15,natural,1359.0,754.0,right,left,107,5497.200000047684,1767.2999999523163,3729.9000000953674,0.0,5497.200000047684,32.14909408311479,2,19.4644546312799,19.282543840333357,100.0,927.328125,173.75,1332.328125,577.75,26.6640625,173.25,431.6640625,578.25
P03,B,new,19,03 segundos brrs-16-syntacc-295Ksteps F-n-20db,brrs-16,synthetic,1359.0,754.0,left,right,63,3215.300000011921,1850.3999999761581,1364.9000000357628,0.0,3215.300000011921,57.54983982736596,3,19.59381706209885,19.282804092859184,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
P03,B,new,49,08 segundos brrs-29-gt F-n-20db,brrs-29,natural,1359.0,754.0,left,right,164,8753.0,8753.0,0.0,0.0,8753.0,100.0,5,18.736433222895005,18.622186678852966,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
P03,B,new,21,03 segundos brrs-20-syntacc-295Ksteps F-n-20db,brrs-20,synthetic,1359.0,754.0,right,left,60,3188.0,1451.4000000357628,1736.5999999642372,0.0,3188.0,45.52697616172405,3,18.820577164366373,18.5069008782936,100.0,927.328125,173.75,1332.328125,577.75,26.6640625,173.25,431.6640625,578.25
P03,B,new,43,07 segundos brpr-20-gt F-n-20db,brpr-20,natural,1359.0,754.0,right,left,134,7191.699999988079,6520.600000023842,671.0999999642372,0.0,7191.699999988079,90.66840941689239,5,18.632590347236693,18.493541165540897,100.0,927.328125,173.75,1332.328125,577.75,26.6640625,173.25,431.6640625,578.25
P03,B,new,13,03 segundos brpe-26-syntacc-295Ksteps M-n-20db,brpe-26,synthetic,1359.0,754.0,right,left,68,3520.099999964237,3365.2999999523163,154.80000001192093,0.0,3520.099999964237,95.60239765877408,5,19.31763302198541,19.033550183426804,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,30,05 segundos brpr-10-gt F-n-20db,brpr-10,natural,1359.0,754.0,left,right,106,5430.5,5327.300000011921,103.19999998807907,0.0,5430.5,98.09962250275152,5,19.519381272442683,19.335236166098884,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
P03,B,new,62,14 segundos brrs-24-gt M-n-20db,brrs-24,natural,1359.0,754.0,right,left,266,14002.299999952316,13639.199999988079,363.0999999642372,0.0,14002.299999952316,97.40685458842138,5,18.996879084215156,18.92546224555269,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,22,03 segundos brrs-23-syntacc-295Ksteps F-n-20db,brrs-23,synthetic,1359.0,754.0,right,left,75,3830.300000011921,1075.0,2755.300000011921,0.0,3830.300000011921,28.06568676074079,2,19.58071169354008,19.319635537626215,100.0,927.328125,173.75,1332.328125,577.75,26.6640625,173.25,431.6640625,578.25
P03,B,new,54,10 segundos brgo-28-gt M-n-20db,brgo-28,natural,1359.0,754.0,left,right,193,10009.899999976158,7874.0,2135.899999976158,0.0,10009.899999976158,78.66212449693558,4,19.280911897267675,19.18101079935437,100.0,26.6640625,173.25,431.6640625,578.25,927.328125,173.25,1332.328125,578.25
P03,B,new,45,08 segundos brce-20-gt M-n-20db,brce-20,natural,1359.0,754.0,right,left,170,8960.699999988079,7510.0,1450.699999988079,0.0,8960.699999988079,83.81041659702915,5,18.971732119167715,18.860133694937318,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,56,10 segundos brpr-29-gt F-n-20db,brpr-29,natural,1359.0,754.0,right,left,194,10137.5,9774.600000023842,362.89999997615814,0.0,10137.5,96.42022194844728,5,19.136868064118374,19.03822441430333,100.0,927.328125,173.75,1332.328125,577.75,26.6640625,173.25,431.6640625,578.25
P03,B,new,60,12 segundos brpr-21-gt F-n-20db,brpr-21,natural,1359.0,754.0,left,right,229,12039.300000011921,10059.900000035763,1979.3999999761581,0.0,12039.300000011921,83.55884478354889,5,19.021039429183862,18.937978121632842,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
P03,B,new,14,03 segundos brpe-28-syntacc-295Ksteps M-n-20db,brpe-28,synthetic,1359.0,754.0,right,left,75,3811.899999976158,990.0999999642372,2821.800000011921,0.0,3811.899999976158,25.97392376427582,2,19.67522757692203,19.412891209229738,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,25,03 segundos brsp-10-syntacc-295Ksteps M-n-20db,brsp-10,synthetic,1359.0,754.0,right,left,62,3237.699999988079,225.69999998807907,3012.0,0.0,3237.699999988079,6.9709979302872425,1,19.149396176368494,18.84053494771739,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,12,03 segundos brpb-22-syntacc-295Ksteps M-n-20db,brpb-22,synthetic,1359.0,754.0,right,left,77,3898.199999988079,518.5999999642372,3379.600000023842,0.0,3898.199999988079,13.30357600856352,1,19.75270637736275,19.496177723111284,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,58,11 segundos brpr-25-gt F-n-20db,brpr-25,natural,1359.0,754.0,right,left,227,11877.899999976158,9651.299999952316,2226.600000023842,0.0,11877.899999976158,81.25426211680255,5,19.111122336478303,19.02693237023831,100.0,927.328125,173.75,1332.328125,577.75,26.6640625,173.25,431.6640625,578.25
P03,B,new,31,05 segundos brpr-14-gt F-n-20db,brpr-14,natural,1359.0,754.0,left,right,99,5201.599999964237,5151.5,50.09999996423721,0.0,5201.599999964237,99.03683482073627,5,19.03260535233018,18.840356813417753,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
P03,B,new,57,11 segundos brpe-20-gt M-n-20db,brpe-20,natural,1359.0,754.0,right,left,196,11163.599999964237,9905.299999952316,1258.300000011921,0.0,11163.599999964237,88.72854634691362,5,17.55706044650721,17.46748360749442,100.0,927.328125,173.25,1332.328125,578.25,26.6640625,173.25,431.6640625,578.25
P03,B,new,3,02 segundos brsp-11-syntacc-295Ksteps M-n-20db,brsp-11,synthetic,1359.0,754.0,left,right,49,2881.899999976158,789.1000000238419,2092.7999999523163,0.0,2881.899999976158,27.38124154309206,2,17.00267184857399,16.655678545541864,100.0,26.6640625,173.25,431.6640625,578.25,927.328125,173.25,1332.328125,578.25
P03,B,new,2,02 segundos brrs-10-syntacc-295Ksteps F-n-20db,brrs-10,synthetic,1359.0,754.0,left,right,41,2244.699999988079,386.10000002384186,1858.5999999642372,0.0,2244.699999988079,17.20051677399618,1,18.265247026425687,17.819753196512863,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
P03,B,new,20,03 segundos brrs-18-syntacc-295Ksteps F-n-20db,brrs-18,synthetic,1359.0,754.0,left,right,62,3468.600000023842,2145.2000000476837,1323.3999999761581,0.0,3468.600000023842,61.84627803819808,4,17.874646831451837,17.586346076105837,100.0,26.6640625,173.75,431.6640625,577.75,927.328125,173.25,1332.328125,578.25
